PRODUCT_CATEGORY,REVENUE,STORE_LOCATION,TRANSACTION_DATE,TRANSACTION_TIME,YEAR,MONTH,MONTH_NAME,DAY_OF_MONTH,DAY_NAME,TIME_BUCKET
Coffee,2,Hell's Kitchen,2023-01-12,15:29.0,2023,1,Jan,12,Thu,03. Evening
Coffee,2,Astoria,2023-05-25,08:55.0,2023,5,May,25,Thu,03. Evening
Coffee,2,Hell's Kitchen,2023-02-10,52:17.0,2023,2,Feb,10,Fri,01. Morning
Coffee,2,Hell's Kitchen,2023-04-11,03:08.0,2023,4,Apr,11,Tue,02. Afternoon
Coffee,2,Lower Manhattan,2023-01-06,10:39.0,2023,1,Jan,6,Fri,02. Afternoon
Coffee,2,Astoria,2023-04-11,04:15.0,2023,4,Apr,11,Tue,03. Evening
Coffee,2,Astoria,2023-04-11,57:03.0,2023,4,Apr,11,Tue,03. Evening
Coffee,2,Lower Manhattan,2023-04-11,24:29.0,2023,4,Apr,11,Tue,03. Evening
Coffee,2,Astoria,2023-05-15,43:02.0,2023,5,May,15,Mon,01. Morning
Coffee,2,Lower Manhattan,2023-01-14,35:56.0,2023,1,Jan,14,Sat,01. Morning
Coffee,2,Lower Manhattan,2023-06-04,01:03.0,2023,6,Jun,4,Sun,03. Evening
Coffee,2,Astoria,2023-06-04,51:38.0,2023,6,Jun,4,Sun,03. Evening
Coffee,2,Lower Manhattan,2023-04-24,59:11.0,2023,4,Apr,24,Mon,01. Morning
Coffee,2,Astoria,2023-06-20,51:50.0,2023,6,Jun,20,Tue,03. Evening
Coffee,2,Hell's Kitchen,2023-05-24,19:56.0,2023,5,May,24,Wed,03. Evening
Coffee,2,Lower Manhattan,2023-04-10,57:47.0,2023,4,Apr,10,Mon,02. Afternoon
Coffee,2,Astoria,2023-05-12,54:19.0,2023,5,May,12,Fri,01. Morning
Coffee,2,Astoria,2023-04-29,29:43.0,2023,4,Apr,29,Sat,01. Morning
Coffee,2,Hell's Kitchen,2023-06-14,03:18.0,2023,6,Jun,14,Wed,01. Morning
Coffee,2,Lower Manhattan,2023-06-13,37:00.0,2023,6,Jun,13,Tue,01. Morning
Coffee,2,Hell's Kitchen,2023-03-07,46:38.0,2023,3,Mar,7,Tue,01. Morning
Coffee,2,Lower Manhattan,2023-05-26,13:45.0,2023,5,May,26,Fri,01. Morning
Coffee,2,Astoria,2023-05-17,10:38.0,2023,5,May,17,Wed,01. Morning
Coffee,2,Lower Manhattan,2023-01-26,13:45.0,2023,1,Jan,26,Thu,01. Morning
Coffee,2,Astoria,2023-04-10,46:24.0,2023,4,Apr,10,Mon,03. Evening
Coffee,2,Astoria,2023-01-13,06:43.0,2023,1,Jan,13,Fri,01. Morning
Coffee,2,Lower Manhattan,2023-05-21,56:05.0,2023,5,May,21,Sun,01. Morning
Coffee,2,Astoria,2023-01-26,33:06.0,2023,1,Jan,26,Thu,02. Afternoon
Coffee,2,Hell's Kitchen,2023-03-21,13:46.0,2023,3,Mar,21,Tue,02. Afternoon
Coffee,2,Astoria,2023-05-21,38:13.0,2023,5,May,21,Sun,01. Morning
Coffee,2,Lower Manhattan,2023-06-09,44:38.0,2023,6,Jun,9,Fri,01. Morning
Coffee,2,Lower Manhattan,2023-06-13,36:10.0,2023,6,Jun,13,Tue,01. Morning
Coffee,2,Hell's Kitchen,2023-06-27,00:31.0,2023,6,Jun,27,Tue,03. Evening
Coffee,2,Lower Manhattan,2023-05-24,42:54.0,2023,5,May,24,Wed,01. Morning
Coffee,2,Lower Manhattan,2023-03-19,52:28.0,2023,3,Mar,19,Sun,01. Morning
Coffee,2,Hell's Kitchen,2023-04-22,58:23.0,2023,4,Apr,22,Sat,01. Morning
Coffee,2,Hell's Kitchen,2023-01-02,56:26.0,2023,1,Jan,2,Mon,01. Morning
Coffee,2,Astoria,2023-04-01,28:20.0,2023,4,Apr,1,Sat,01. Morning
Coffee,2,Astoria,2023-01-01,39:29.0,2023,1,Jan,1,Sun,03. Evening
Coffee,2,Lower Manhattan,2023-02-22,57:30.0,2023,2,Feb,22,Wed,02. Afternoon
Coffee,2,Astoria,2023-05-12,19:14.0,2023,5,May,12,Fri,03. Evening
Coffee,2,Lower Manhattan,2023-04-23,59:29.0,2023,4,Apr,23,Sun,01. Morning
Coffee,2,Astoria,2023-05-20,52:50.0,2023,5,May,20,Sat,01. Morning
Coffee,2,Hell's Kitchen,2023-06-25,41:04.0,2023,6,Jun,25,Sun,01. Morning
Coffee,2,Lower Manhattan,2023-05-12,53:54.0,2023,5,May,12,Fri,03. Evening
Coffee,2,Hell's Kitchen,2023-05-25,47:38.0,2023,5,May,25,Thu,01. Morning
Coffee,2,Astoria,2023-05-09,51:59.0,2023,5,May,9,Tue,01. Morning
Coffee,2,Hell's Kitchen,2023-05-25,18:48.0,2023,5,May,25,Thu,01. Morning
Coffee,2,Astoria,2023-03-20,51:50.0,2023,3,Mar,20,Mon,03. Evening
Coffee,2,Hell's Kitchen,2023-02-08,54:20.0,2023,2,Feb,8,Wed,03. Evening
Coffee,2,Astoria,2023-01-06,36:49.0,2023,1,Jan,6,Fri,01. Morning
Coffee,2,Hell's Kitchen,2023-05-27,33:53.0,2023,5,May,27,Sat,04. Night
Coffee,2,Astoria,2023-05-23,40:34.0,2023,5,May,23,Tue,02. Afternoon
Coffee,2,Lower Manhattan,2023-04-14,19:30.0,2023,4,Apr,14,Fri,02. Afternoon
Coffee,2,Lower Manhattan,2023-05-24,09:01.0,2023,5,May,24,Wed,01. Morning
Coffee,2,Hell's Kitchen,2023-04-23,16:05.0,2023,4,Apr,23,Sun,03. Evening
Coffee,2,Hell's Kitchen,2023-04-23,49:27.0,2023,4,Apr,23,Sun,03. Evening
Coffee,2,Astoria,2023-04-12,24:30.0,2023,4,Apr,12,Wed,03. Evening
Coffee,2,Astoria,2023-05-13,24:19.0,2023,5,May,13,Sat,01. Morning
Coffee,2,Hell's Kitchen,2023-04-23,19:16.0,2023,4,Apr,23,Sun,03. Evening
Coffee,2,Astoria,2023-05-24,07:28.0,2023,5,May,24,Wed,01. Morning
Coffee,2,Hell's Kitchen,2023-01-20,38:50.0,2023,1,Jan,20,Fri,02. Afternoon
Coffee,2,Lower Manhattan,2023-02-11,07:12.0,2023,2,Feb,11,Sat,01. Morning
Coffee,2,Astoria,2023-06-03,03:31.0,2023,6,Jun,3,Sat,03. Evening
Coffee,2,Lower Manhattan,2023-04-14,50:48.0,2023,4,Apr,14,Fri,02. Afternoon
Coffee,2,Lower Manhattan,2023-05-24,00:37.0,2023,5,May,24,Wed,01. Morning
Coffee,2,Astoria,2023-05-16,18:10.0,2023,5,May,16,Tue,03. Evening
Coffee,2,Astoria,2023-04-24,55:39.0,2023,4,Apr,24,Mon,03. Evening
Coffee,2,Lower Manhattan,2023-04-22,24:36.0,2023,4,Apr,22,Sat,03. Evening
Coffee,2,Astoria,2023-03-16,27:36.0,2023,3,Mar,16,Thu,03. Evening
Coffee,2,Hell's Kitchen,2023-03-21,19:25.0,2023,3,Mar,21,Tue,01. Morning
Coffee,2,Astoria,2023-05-24,17:39.0,2023,5,May,24,Wed,01. Morning
Coffee,2,Astoria,2023-04-22,24:55.0,2023,4,Apr,22,Sat,03. Evening
Coffee,2,Hell's Kitchen,2023-05-10,23:19.0,2023,5,May,10,Wed,01. Morning
Coffee,2,Astoria,2023-03-16,14:52.0,2023,3,Mar,16,Thu,03. Evening
Coffee,2,Lower Manhattan,2023-06-28,15:11.0,2023,6,Jun,28,Wed,03. Evening
Coffee,2,Hell's Kitchen,2023-05-15,52:37.0,2023,5,May,15,Mon,01. Morning
Coffee,2,Hell's Kitchen,2023-05-20,41:41.0,2023,5,May,20,Sat,01. Morning
Coffee,2,Lower Manhattan,2023-06-21,13:48.0,2023,6,Jun,21,Wed,01. Morning
Coffee,2,Lower Manhattan,2023-01-06,38:41.0,2023,1,Jan,6,Fri,02. Afternoon
Coffee,2,Hell's Kitchen,2023-06-13,00:12.0,2023,6,Jun,13,Tue,04. Night
Coffee,2,Lower Manhattan,2023-06-21,57:22.0,2023,6,Jun,21,Wed,02. Afternoon
Coffee,2,Astoria,2023-01-01,09:37.0,2023,1,Jan,1,Sun,02. Afternoon
Coffee,2,Lower Manhattan,2023-06-14,00:12.0,2023,6,Jun,14,Wed,01. Morning
Coffee,2,Hell's Kitchen,2023-06-04,32:19.0,2023,6,Jun,4,Sun,01. Morning
Coffee,2,Lower Manhattan,2023-04-28,08:55.0,2023,4,Apr,28,Fri,02. Afternoon
Coffee,2,Astoria,2023-03-21,29:46.0,2023,3,Mar,21,Tue,01. Morning
Coffee,2,Hell's Kitchen,2023-03-19,01:41.0,2023,3,Mar,19,Sun,01. Morning
Coffee,2,Hell's Kitchen,2023-01-20,38:31.0,2023,1,Jan,20,Fri,01. Morning
Coffee,2,Lower Manhattan,2023-05-24,59:11.0,2023,5,May,24,Wed,01. Morning
Coffee,2,Astoria,2023-05-23,26:25.0,2023,5,May,23,Tue,03. Evening
Coffee,2,Hell's Kitchen,2023-06-28,59:22.0,2023,6,Jun,28,Wed,03. Evening
Coffee,2,Astoria,2023-06-09,53:06.0,2023,6,Jun,9,Fri,01. Morning
Coffee,2,Astoria,2023-01-25,13:17.0,2023,1,Jan,25,Wed,01. Morning
Coffee,2,Hell's Kitchen,2023-06-14,48:14.0,2023,6,Jun,14,Wed,01. Morning
Coffee,2,Astoria,2023-04-20,36:32.0,2023,4,Apr,20,Thu,01. Morning
Coffee,2,Astoria,2023-04-13,24:19.0,2023,4,Apr,13,Thu,01. Morning
Coffee,2,Astoria,2023-04-28,04:52.0,2023,4,Apr,28,Fri,03. Evening
Coffee,2,Hell's Kitchen,2023-05-11,45:48.0,2023,5,May,11,Thu,01. Morning
Coffee,2,Astoria,2023-01-13,45:41.0,2023,1,Jan,13,Fri,01. Morning
Coffee,2,Astoria,2023-05-22,27:06.0,2023,5,May,22,Mon,01. Morning
Coffee,2,Lower Manhattan,2023-01-05,01:11.0,2023,1,Jan,5,Thu,02. Afternoon
Coffee,2,Lower Manhattan,2023-04-19,59:39.0,2023,4,Apr,19,Wed,02. Afternoon
Coffee,2,Lower Manhattan,2023-03-05,53:25.0,2023,3,Mar,5,Sun,01. Morning
Coffee,2,Lower Manhattan,2023-02-14,19:30.0,2023,2,Feb,14,Tue,02. Afternoon
Coffee,2,Hell's Kitchen,2023-05-31,59:33.0,2023,5,May,31,Wed,01. Morning
Coffee,2,Hell's Kitchen,2023-03-10,34:02.0,2023,3,Mar,10,Fri,01. Morning
Coffee,2,Hell's Kitchen,2023-05-22,58:23.0,2023,5,May,22,Mon,01. Morning
Coffee,2,Lower Manhattan,2023-04-23,25:38.0,2023,4,Apr,23,Sun,01. Morning
Coffee,2,Hell's Kitchen,2023-05-14,28:59.0,2023,5,May,14,Sun,01. Morning
Coffee,2,Lower Manhattan,2023-04-13,47:02.0,2023,4,Apr,13,Thu,01. Morning
Coffee,2,Hell's Kitchen,2023-02-28,17:51.0,2023,2,Feb,28,Tue,03. Evening
Coffee,2,Hell's Kitchen,2023-04-29,09:12.0,2023,4,Apr,29,Sat,01. Morning
Coffee,2,Hell's Kitchen,2023-04-20,28:34.0,2023,4,Apr,20,Thu,01. Morning
Coffee,2,Hell's Kitchen,2023-06-08,13:22.0,2023,6,Jun,8,Thu,03. Evening
Coffee,2,Hell's Kitchen,2023-01-21,22:26.0,2023,1,Jan,21,Sat,02. Afternoon
Coffee,2,Lower Manhattan,2023-05-22,31:27.0,2023,5,May,22,Mon,01. Morning
Coffee,2,Astoria,2023-06-29,46:52.0,2023,6,Jun,29,Thu,01. Morning
Coffee,2,Hell's Kitchen,2023-05-31,36:11.0,2023,5,May,31,Wed,01. Morning
Coffee,2,Astoria,2023-05-13,42:00.0,2023,5,May,13,Sat,03. Evening
Coffee,2,Astoria,2023-06-29,49:02.0,2023,6,Jun,29,Thu,01. Morning
Coffee,2,Lower Manhattan,2023-01-06,50:24.0,2023,1,Jan,6,Fri,01. Morning
Coffee,2,Lower Manhattan,2023-06-12,00:26.0,2023,6,Jun,12,Mon,02. Afternoon
Coffee,2,Lower Manhattan,2023-01-03,25:30.0,2023,1,Jan,3,Tue,03. Evening
Coffee,2,Astoria,2023-05-31,17:26.0,2023,5,May,31,Wed,01. Morning
Coffee,2,Astoria,2023-06-28,11:49.0,2023,6,Jun,28,Wed,03. Evening
Coffee,2,Astoria,2023-06-08,54:59.0,2023,6,Jun,8,Thu,01. Morning
Coffee,2,Hell's Kitchen,2023-02-14,20:56.0,2023,2,Feb,14,Tue,01. Morning
Coffee,2,Astoria,2023-01-04,39:24.0,2023,1,Jan,4,Wed,03. Evening
Coffee,2,Hell's Kitchen,2023-05-11,59:00.0,2023,5,May,11,Thu,01. Morning
Coffee,2,Hell's Kitchen,2023-01-14,52:27.0,2023,1,Jan,14,Sat,02. Afternoon
Coffee,2,Hell's Kitchen,2023-01-04,48:10.0,2023,1,Jan,4,Wed,03. Evening
Coffee,2,Lower Manhattan,2023-04-19,47:32.0,2023,4,Apr,19,Wed,01. Morning
Coffee,2,Astoria,2023-02-28,24:49.0,2023,2,Feb,28,Tue,01. Morning
Coffee,2,Lower Manhattan,2023-04-29,42:46.0,2023,4,Apr,29,Sat,01. Morning
Coffee,2,Hell's Kitchen,2023-03-11,19:06.0,2023,3,Mar,11,Sat,02. Afternoon
Coffee,2,Astoria,2023-04-25,28:38.0,2023,4,Apr,25,Tue,02. Afternoon
Coffee,2,Astoria,2023-03-17,10:47.0,2023,3,Mar,17,Fri,01. Morning
Coffee,2,Hell's Kitchen,2023-02-13,43:09.0,2023,2,Feb,13,Mon,01. Morning
Coffee,2,Astoria,2023-05-31,52:34.0,2023,5,May,31,Wed,03. Evening
Coffee,2,Lower Manhattan,2023-05-22,41:16.0,2023,5,May,22,Mon,01. Morning
Coffee,2,Astoria,2023-04-29,03:31.0,2023,4,Apr,29,Sat,02. Afternoon
Coffee,2,Hell's Kitchen,2023-04-29,59:41.0,2023,4,Apr,29,Sat,02. Afternoon
Coffee,2,Lower Manhattan,2023-01-06,17:11.0,2023,1,Jan,6,Fri,02. Afternoon
Coffee,2,Lower Manhattan,2023-05-14,20:27.0,2023,5,May,14,Sun,02. Afternoon
Coffee,2,Lower Manhattan,2023-02-12,30:34.0,2023,2,Feb,12,Sun,01. Morning
Coffee,2,Astoria,2023-05-31,32:29.0,2023,5,May,31,Wed,03. Evening
Coffee,2,Lower Manhattan,2023-05-14,50:48.0,2023,5,May,14,Sun,02. Afternoon
Coffee,2,Astoria,2023-02-28,11:50.0,2023,2,Feb,28,Tue,01. Morning
Coffee,2,Lower Manhattan,2023-01-04,04:58.0,2023,1,Jan,4,Wed,02. Afternoon
Coffee,2,Hell's Kitchen,2023-01-28,07:18.0,2023,1,Jan,28,Sat,02. Afternoon
Coffee,2,Astoria,2023-04-29,14:17.0,2023,4,Apr,29,Sat,03. Evening
Coffee,2,Astoria,2023-03-18,35:37.0,2023,3,Mar,18,Sat,02. Afternoon
Coffee,2,Astoria,2023-02-28,53:43.0,2023,2,Feb,28,Tue,01. Morning
Coffee,2,Astoria,2023-05-01,04:22.0,2023,5,May,1,Mon,02. Afternoon
Coffee,2,Lower Manhattan,2023-05-22,19:18.0,2023,5,May,22,Mon,01. Morning
Coffee,2,Lower Manhattan,2023-05-01,41:34.0,2023,5,May,1,Mon,01. Morning
Coffee,2,Astoria,2023-04-08,07:13.0,2023,4,Apr,8,Sat,01. Morning
Coffee,2,Astoria,2023-03-01,04:51.0,2023,3,Mar,1,Wed,02. Afternoon
Coffee,2,Lower Manhattan,2023-01-02,11:08.0,2023,1,Jan,2,Mon,02. Afternoon
Coffee,2,Astoria,2023-05-30,02:11.0,2023,5,May,30,Tue,03. Evening
Coffee,2,Lower Manhattan,2023-03-17,55:28.0,2023,3,Mar,17,Fri,01. Morning
Coffee,2,Lower Manhattan,2023-02-27,01:32.0,2023,2,Feb,27,Mon,01. Morning
Coffee,2,Lower Manhattan,2023-05-01,10:45.0,2023,5,May,1,Mon,01. Morning
Coffee,2,Astoria,2023-05-13,32:37.0,2023,5,May,13,Sat,01. Morning
Coffee,2,Astoria,2023-01-20,40:35.0,2023,1,Jan,20,Fri,02. Afternoon
Coffee,2,Lower Manhattan,2023-05-18,43:32.0,2023,5,May,18,Thu,01. Morning
Coffee,2,Astoria,2023-05-18,15:34.0,2023,5,May,18,Thu,01. Morning
Coffee,2,Astoria,2023-04-16,33:40.0,2023,4,Apr,16,Sun,01. Morning
Coffee,2,Hell's Kitchen,2023-03-17,39:05.0,2023,3,Mar,17,Fri,01. Morning
Coffee,2,Hell's Kitchen,2023-05-27,33:23.0,2023,5,May,27,Sat,01. Morning
Coffee,2,Astoria,2023-06-12,22:04.0,2023,6,Jun,12,Mon,01. Morning
Coffee,2,Lower Manhattan,2023-01-05,57:11.0,2023,1,Jan,5,Thu,01. Morning
Coffee,2,Astoria,2023-05-18,49:45.0,2023,5,May,18,Thu,01. Morning
Coffee,2,Hell's Kitchen,2023-05-12,45:28.0,2023,5,May,12,Fri,01. Morning
Coffee,2,Hell's Kitchen,2023-06-12,13:48.0,2023,6,Jun,12,Mon,01. Morning
Coffee,2,Lower Manhattan,2023-04-30,57:38.0,2023,4,Apr,30,Sun,01. Morning
Coffee,2,Lower Manhattan,2023-05-18,07:54.0,2023,5,May,18,Thu,01. Morning
Coffee,2,Lower Manhattan,2023-06-18,07:54.0,2023,6,Jun,18,Sun,01. Morning
Coffee,2,Astoria,2023-03-01,39:56.0,2023,3,Mar,1,Wed,03. Evening
Coffee,2,Hell's Kitchen,2023-02-27,46:07.0,2023,2,Feb,27,Mon,04. Night
Coffee,2,Lower Manhattan,2023-01-02,55:40.0,2023,1,Jan,2,Mon,01. Morning
Coffee,2,Astoria,2023-03-17,10:38.0,2023,3,Mar,17,Fri,01. Morning
Coffee,2,Astoria,2023-05-13,53:03.0,2023,5,May,13,Sat,01. Morning
Coffee,2,Hell's Kitchen,2023-04-29,20:50.0,2023,4,Apr,29,Sat,02. Afternoon
Coffee,2,Hell's Kitchen,2023-05-22,22:20.0,2023,5,May,22,Mon,01. Morning
Coffee,2,Astoria,2023-03-17,25:32.0,2023,3,Mar,17,Fri,02. Afternoon
Coffee,2,Lower Manhattan,2023-01-12,11:22.0,2023,1,Jan,12,Thu,01. Morning
Coffee,2,Hell's Kitchen,2023-04-16,34:44.0,2023,4,Apr,16,Sun,01. Morning
Coffee,2,Lower Manhattan,2023-06-17,45:15.0,2023,6,Jun,17,Sat,02. Afternoon
Coffee,2,Lower Manhattan,2023-01-06,22:52.0,2023,1,Jan,6,Fri,02. Afternoon
Coffee,2,Hell's Kitchen,2023-05-17,40:52.0,2023,5,May,17,Wed,01. Morning
Coffee,2,Astoria,2023-03-01,01:48.0,2023,3,Mar,1,Wed,01. Morning
Coffee,2,Astoria,2023-04-20,49:52.0,2023,4,Apr,20,Thu,03. Evening
Coffee,2,Astoria,2023-04-25,23:11.0,2023,4,Apr,25,Tue,02. Afternoon
Coffee,2,Lower Manhattan,2023-04-30,49:37.0,2023,4,Apr,30,Sun,02. Afternoon
Coffee,2,Astoria,2023-05-13,34:15.0,2023,5,May,13,Sat,02. Afternoon
Coffee,2,Hell's Kitchen,2023-05-11,03:08.0,2023,5,May,11,Thu,02. Afternoon
Coffee,2,Astoria,2023-04-25,24:32.0,2023,4,Apr,25,Tue,03. Evening
Coffee,2,Hell's Kitchen,2023-06-08,54:20.0,2023,6,Jun,8,Thu,03. Evening
Coffee,2,Hell's Kitchen,2023-06-18,48:20.0,2023,6,Jun,18,Sun,01. Morning
Coffee,2,Lower Manhattan,2023-05-11,07:12.0,2023,5,May,11,Thu,01. Morning
Coffee,2,Astoria,2023-04-08,36:18.0,2023,4,Apr,8,Sat,01. Morning
Coffee,2,Hell's Kitchen,2023-03-01,38:12.0,2023,3,Mar,1,Wed,01. Morning
Coffee,2,Hell's Kitchen,2023-05-31,54:08.0,2023,5,May,31,Wed,01. Morning
Coffee,2,Lower Manhattan,2023-04-12,53:54.0,2023,4,Apr,12,Wed,03. Evening
Coffee,2,Hell's Kitchen,2023-01-22,53:33.0,2023,1,Jan,22,Sun,01. Morning
Coffee,2,Hell's Kitchen,2023-04-21,52:36.0,2023,4,Apr,21,Fri,01. Morning
Coffee,2,Lower Manhattan,2023-03-01,10:45.0,2023,3,Mar,1,Wed,01. Morning
Coffee,2,Astoria,2023-05-15,01:21.0,2023,5,May,15,Mon,01. Morning
Coffee,2,Hell's Kitchen,2023-03-11,33:22.0,2023,3,Mar,11,Sat,01. Morning
Coffee,2,Lower Manhattan,2023-06-12,30:34.0,2023,6,Jun,12,Mon,01. Morning
Coffee,2,Astoria,2023-03-01,28:20.0,2023,3,Mar,1,Wed,01. Morning
Coffee,2,Astoria,2023-06-16,07:47.0,2023,6,Jun,16,Fri,01. Morning
Coffee,2,Astoria,2023-02-26,48:48.0,2023,2,Feb,26,Sun,01. Morning
Coffee,2,Astoria,2023-03-17,01:00.0,2023,3,Mar,17,Fri,03. Evening
Coffee,2,Lower Manhattan,2023-06-28,49:00.0,2023,6,Jun,28,Wed,01. Morning
Coffee,2,Hell's Kitchen,2023-04-11,08:49.0,2023,4,Apr,11,Tue,02. Afternoon
Coffee,2,Astoria,2023-01-16,30:48.0,2023,1,Jan,16,Mon,01. Morning
Coffee,2,Hell's Kitchen,2023-01-21,19:10.0,2023,1,Jan,21,Sat,03. Evening
Coffee,2,Lower Manhattan,2023-02-26,42:36.0,2023,2,Feb,26,Sun,01. Morning
Coffee,2,Astoria,2023-03-01,24:53.0,2023,3,Mar,1,Wed,02. Afternoon
Coffee,2,Astoria,2023-04-27,37:25.0,2023,4,Apr,27,Thu,01. Morning
Coffee,2,Lower Manhattan,2023-05-14,35:56.0,2023,5,May,14,Sun,01. Morning
Coffee,2,Lower Manhattan,2023-06-28,16:28.0,2023,6,Jun,28,Wed,01. Morning
Coffee,2,Lower Manhattan,2023-05-23,12:07.0,2023,5,May,23,Tue,01. Morning
Coffee,2,Astoria,2023-01-07,38:09.0,2023,1,Jan,7,Sat,01. Morning
Coffee,2,Lower Manhattan,2023-04-06,59:58.0,2023,4,Apr,6,Thu,01. Morning
Coffee,2,Hell's Kitchen,2023-05-12,24:18.0,2023,5,May,12,Fri,01. Morning
Coffee,2,Astoria,2023-05-22,24:55.0,2023,5,May,22,Mon,03. Evening
Coffee,2,Astoria,2023-05-14,45:19.0,2023,5,May,14,Sun,01. Morning
Coffee,2,Hell's Kitchen,2023-05-14,52:08.0,2023,5,May,14,Sun,01. Morning
Coffee,2,Astoria,2023-03-03,46:54.0,2023,3,Mar,3,Fri,01. Morning
Coffee,2,Lower Manhattan,2023-03-01,22:06.0,2023,3,Mar,1,Wed,01. Morning
Coffee,2,Astoria,2023-01-04,46:58.0,2023,1,Jan,4,Wed,03. Evening
Coffee,2,Astoria,2023-06-12,27:00.0,2023,6,Jun,12,Mon,01. Morning
Coffee,2,Lower Manhattan,2023-04-06,24:39.0,2023,4,Apr,6,Thu,02. Afternoon
Coffee,2,Hell's Kitchen,2023-05-22,54:06.0,2023,5,May,22,Mon,03. Evening
Coffee,2,Astoria,2023-05-11,52:32.0,2023,5,May,11,Thu,01. Morning
Coffee,2,Astoria,2023-02-11,19:15.0,2023,2,Feb,11,Sat,01. Morning
Coffee,2,Hell's Kitchen,2023-05-12,13:48.0,2023,5,May,12,Fri,01. Morning
Coffee,2,Astoria,2023-05-12,08:26.0,2023,5,May,12,Fri,03. Evening
Coffee,2,Astoria,2023-05-24,02:33.0,2023,5,May,24,Wed,01. Morning
Coffee,2,Hell's Kitchen,2023-05-27,51:42.0,2023,5,May,27,Sat,02. Afternoon
Coffee,2,Astoria,2023-06-28,53:43.0,2023,6,Jun,28,Wed,01. Morning
Coffee,2,Hell's Kitchen,2023-04-23,43:32.0,2023,4,Apr,23,Sun,01. Morning
Coffee,2,Hell's Kitchen,2023-05-11,42:10.0,2023,5,May,11,Thu,01. Morning
Coffee,2,Hell's Kitchen,2023-05-21,24:57.0,2023,5,May,21,Sun,01. Morning
Coffee,2,Hell's Kitchen,2023-01-22,54:06.0,2023,1,Jan,22,Sun,03. Evening
Coffee,2,Hell's Kitchen,2023-06-09,08:27.0,2023,6,Jun,9,Fri,03. Evening
Coffee,2,Hell's Kitchen,2023-01-05,15:28.0,2023,1,Jan,5,Thu,03. Evening
Coffee,2,Astoria,2023-05-23,22:53.0,2023,5,May,23,Tue,01. Morning
Coffee,2,Astoria,2023-05-12,03:58.0,2023,5,May,12,Fri,03. Evening
Coffee,2,Hell's Kitchen,2023-05-23,49:27.0,2023,5,May,23,Tue,03. Evening
Coffee,2,Hell's Kitchen,2023-01-05,07:01.0,2023,1,Jan,5,Thu,03. Evening
Coffee,2,Lower Manhattan,2023-01-16,11:18.0,2023,1,Jan,16,Mon,03. Evening
Coffee,2,Lower Manhattan,2023-01-04,01:03.0,2023,1,Jan,4,Wed,03. Evening
Coffee,2,Astoria,2023-03-01,12:14.0,2023,3,Mar,1,Wed,03. Evening
Coffee,2,Hell's Kitchen,2023-06-02,20:51.0,2023,6,Jun,2,Fri,02. Afternoon
Coffee,2,Astoria,2023-01-05,29:23.0,2023,1,Jan,5,Thu,02. Afternoon
Coffee,2,Hell's Kitchen,2023-03-01,47:09.0,2023,3,Mar,1,Wed,03. Evening
Coffee,2,Hell's Kitchen,2023-04-26,40:22.0,2023,4,Apr,26,Wed,03. Evening
Coffee,2,Astoria,2023-06-16,33:40.0,2023,6,Jun,16,Fri,01. Morning
Coffee,2,Hell's Kitchen,2023-06-02,56:26.0,2023,6,Jun,2,Fri,01. Morning
Coffee,2,Hell's Kitchen,2023-05-20,41:35.0,2023,5,May,20,Sat,03. Evening
Coffee,2,Lower Manhattan,2023-02-10,48:37.0,2023,2,Feb,10,Fri,02. Afternoon
Coffee,2,Astoria,2023-05-12,24:30.0,2023,5,May,12,Fri,03. Evening
Coffee,2,Hell's Kitchen,2023-04-27,52:03.0,2023,4,Apr,27,Thu,02. Afternoon
Coffee,2,Lower Manhattan,2023-06-13,46:55.0,2023,6,Jun,13,Tue,01. Morning
Coffee,2,Lower Manhattan,2023-01-16,21:22.0,2023,1,Jan,16,Mon,02. Afternoon
Coffee,2,Hell's Kitchen,2023-04-11,42:10.0,2023,4,Apr,11,Tue,01. Morning
Coffee,2,Lower Manhattan,2023-05-22,57:30.0,2023,5,May,22,Mon,02. Afternoon
Coffee,2,Hell's Kitchen,2023-05-25,30:14.0,2023,5,May,25,Thu,02. Afternoon
Coffee,2,Hell's Kitchen,2023-04-07,06:17.0,2023,4,Apr,7,Fri,01. Morning
Coffee,2,Hell's Kitchen,2023-05-11,27:31.0,2023,5,May,11,Thu,03. Evening
Coffee,2,Hell's Kitchen,2023-04-12,19:48.0,2023,4,Apr,12,Wed,01. Morning
Coffee,2,Lower Manhattan,2023-03-28,46:09.0,2023,3,Mar,28,Tue,01. Morning
Coffee,2,Hell's Kitchen,2023-02-10,23:19.0,2023,2,Feb,10,Fri,01. Morning
Coffee,2,Lower Manhattan,2023-04-28,26:07.0,2023,4,Apr,28,Fri,01. Morning
Coffee,2,Astoria,2023-05-14,15:56.0,2023,5,May,14,Sun,01. Morning
Coffee,2,Hell's Kitchen,2023-05-11,18:22.0,2023,5,May,11,Thu,03. Evening
Coffee,2,Lower Manhattan,2023-04-28,53:19.0,2023,4,Apr,28,Fri,02. Afternoon
Coffee,2,Astoria,2023-01-19,41:35.0,2023,1,Jan,19,Thu,01. Morning
Coffee,2,Hell's Kitchen,2023-06-01,56:34.0,2023,6,Jun,1,Thu,02. Afternoon
Coffee,2,Astoria,2023-05-19,08:45.0,2023,5,May,19,Fri,02. Afternoon
